"統計名：","在留外国人統計（旧登録外国人統計） 在留外国人統計"
"表番号：","01"
"表題：","国籍・地域別　在留資格別　在留外国人"
"実施年月：","-","-"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","","","","/在留資格 コード","1010","1040","1050","1060","1070","1080","1090","1100","1110","1120","1130","1140","1150","1160","1170","1180","1190","1200","1210","1220","1230","1240","1250","1260","1270","1280","1290","1300","1310","1320","1330","1340","1350","1360","1380","1400","1410","1420","1430","1440","1450","1460","1470"
"","","","","","","","","","/在留資格 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","集計時点（半期毎） コード","集計時点（半期毎） 補助コード","集計時点（半期毎）","国籍・地域 コード","国籍・地域 補助コード","国籍・地域","/在留資格","総数","教授","芸術","宗教","報道","高度専門職合計","高度専門職１号イ","高度専門職１号ロ","高度専門職１号ハ","高度専門職２号","投資・経営","経営・管理","法律・会計業務","医療","研究","教育","技術","人文知識・国際業務","技術・人文知識・国際業務","企業内転勤","介護","興行","技能","特定技能合計","特定技能１号","特定技能２号","技能実習合計","技能実習１号イ","技能実習１号ロ","技能実習２号イ","技能実習２号ロ","技能実習３号イ","技能実習３号ロ","文化活動","留学","研修","家族滞在","特定活動","永住者","日本人の配偶者等","永住者の配偶者等","定住者","特別永住者"
"01","","人数【人】","2025000606","","2025年6月","4190","","バルバドス","","41","1","0","0","0","0","0","0","0","0","***","0","0","0","0","16","***","***","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","3","5","4","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","4200","","米国","","68022","777","94","1648","17","966","73","708","148","37","***","688","53","3","58","5894","***","***","8849","406","0","426","57","20","18","2","0","0","0","0","0","0","0","179","5298","1","4891","470","20452","13550","519","1824","882"
"01","","人数【人】","2025000606","","2025年6月","4210","","ベリーズ","","22","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","3","3","4","3","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","4220","","ホンジュラス","","162","2","0","1","0","1","1","0","0","0","***","0","0","0","0","0","***","***","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","2","2","79","31","2","8","0"
"01","","人数【人】","2025000606","","2025年6月","4230","","メキシコ","","3904","63","1","37","1","35","13","21","1","0","***","11","0","0","17","18","***","***","560","75","2","28","17","8","7","1","27","27","0","0","0","0","0","23","698","30","204","33","1064","739","37","168","8"
"01","","人数【人】","2025000606","","2025年6月","5000","","南アメリカ","","278379","136","62","143","0","139","35","88","9","7","***","54","0","1","21","70","***","***","1437","75","6","308","347","60","60","0","61","5","15","0","28","0","13","58","1860","24","988","1016","158259","18274","8844","86099","37"
"01","","人数【人】","2025000606","","2025年6月","5010","","アルゼンチン","","3496","11","47","6","0","18","4","12","2","0","***","10","0","0","0","4","***","***","193","6","0","9","37","9","9","0","5","5","0","0","0","0","0","7","135","5","90","305","1721","397","44","435","2"
"01","","人数【人】","2025000606","","2025年6月","5020","","ウルグアイ","","130","0","1","0","0","1","0","0","1","0","***","0","0","0","1","0","***","***","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","11","0","2","17","68","23","0","4","0"
"01","","人数【人】","2025000606","","2025年6月","5030","","エクアドル","","344","3","0","2","0","3","0","2","1","0","***","0","0","0","0","4","***","***","32","1","1","18","0","0","0","0","0","0","0","0","0","0","0","2","61","0","25","3","114","45","11","19","0"
"01","","人数【人】","2025000606","","2025年6月","5040","","ガイアナ","","17","1","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","3","6","0","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","5050","","コロンビア","","2844","21","6","6","0","21","7","13","1","0","***","4","0","0","4","8","***","***","152","3","1","64","4","3","3","0","0","0","0","0","0","0","0","12","183","1","61","41","1374","349","100","426","0"
"01","","人数【人】","2025000606","","2025年6月","5060","","スリナム","","8","0","0","0","0","0","0","0","0","0","***","1","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","0","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","5070","","チリ","","1322","19","1","2","0","11","3","7","0","1","***","5","0","0","1","4","***","***","174","2","0","13","9","7","7","0","0","0","0","0","0","0","0","8","133","0","62","236","359","157","16","103","0"
"01","","人数【人】","2025000606","","2025年6月","5080","","パラグアイ","","2290","2","0","0","0","0","0","0","0","0","***","0","0","0","1","0","***","***","19","0","0","4","3","1","1","0","0","0","0","0","0","0","0","0","27","2","3","1","1067","420","45","695","0"
"01","","人数【人】","2025000606","","2025年6月","5090","","ブラジル","","211229","59","7","115","0","57","9","42","3","3","***","22","0","0","10","45","***","***","693","62","3","171","56","19","19","0","0","0","0","0","0","0","0","24","1019","10","594","278","117232","14717","5865","70140","31"
"01","","人数【人】","2025000606","","2025年6月","5100","","ベネズエラ","","648","5","0","2","0","8","3","3","0","2","***","0","0","0","0","1","***","***","57","0","0","18","168","0","0","0","0","0","0","0","0","0","0","1","31","0","75","14","136","70","17","45","0"
"01","","人数【人】","2025000606","","2025年6月","5110","","ペルー","","49220","10","0","7","0","16","8","7","1","0","***","8","0","1","4","4","***","***","92","0","1","6","69","21","21","0","56","0","15","0","28","0","13","2","221","5","59","109","33107","1575","2426","11417","4"
"01","","人数【人】","2025000606","","2025年6月","5120","","ボリビア","","6831","5","0","3","0","4","1","2","0","1","***","4","0","0","0","0","***","***","22","1","0","5","0","0","0","0","0","0","0","0","0","0","0","2","36","0","14","9","3070","521","320","2815","0"
"01","","人数【人】","2025000606","","2025年6月","6000","","オセアニア","","16663","174","16","105","9","244","21","162","53","8","***","361","14","1","23","915","***","***","2057","72","0","370","113","9","9","0","0","0","0","0","0","0","0","28","911","11","1256","1785","4846","2812","101","225","205"
"01","","人数【人】","2025000606","","2025年6月","6010","","オーストラリア","","11845","128","13","82","7","181","13","125","37","6","***","271","11","1","18","613","***","***","1515","53","0","152","58","4","4","0","0","0","0","0","0","0","0","23","513","2","759","1474","3458","2117","78","149","165"
"01","","人数【人】","2025000606","","2025年6月","6020","","キリバス","","12","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","2","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6030","","サモア","","78","0","0","0","0","0","0","0","0","0","***","0","0","0","0","1","***","***","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","16","0","7","2","32","9","0","5","0"
"01","","人数【人】","2025000606","","2025年6月","6040","","ソロモン","","59","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","10","4","11","4","1","1","0"
"01","","人数【人】","2025000606","","2025年6月","6060","","ツバル","","6","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6070","","トンガ","","208","0","0","1","0","0","0","0","0","0","***","0","0","0","0","3","***","***","16","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","77","0","17","11","25","16","0","2","0"
"01","","人数【人】","2025000606","","2025年6月","6080","","ナウル","","1","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6090","","ニュージーランド","","3770","44","3","16","2","37","4","26","5","2","***","39","3","0","4","287","***","***","453","17","0","153","54","0","0","0","0","0","0","0","0","0","0","4","128","0","392","258","1191","579","17","49","40"
"01","","人数【人】","2025000606","","2025年6月","6100","","バヌアツ","","119","0","0","0","0","22","0","11","11","0","***","50","0","0","0","0","***","***","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3","17","0","2","1","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6110","","パプアニューギニア","","100","0","0","1","0","1","1","0","0","0","***","0","0","0","1","2","***","***","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","3","6","5","15","4","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6120","","パラオ","","42","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","1","0","2","14","17","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6130","","フィジー","","356","2","0","5","0","3","3","0","0","0","***","1","0","0","0","9","***","***","42","1","0","24","1","5","5","0","0","0","0","0","0","0","0","0","62","2","48","23","69","47","3","9","0"
"01","","人数【人】","2025000606","","2025年6月","6140","","マーシャル","","13","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","7","0","0","0","0"
"01","","人数【人】","2025000606","","2025年6月","6150","","ミクロネシア","","54","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","16","15","2","10","0"
"01","","人数【人】","2025000606","","2025年6月","7000","","無国籍","","482","0","0","0","0","1","0","1","0","0","***","2","0","0","0","0","***","***","20","0","2","0","1","0","0","0","1","0","0","0","1","0","0","0","15","1","23","14","130","48","8","148","68"
"01","","人数【人】","2024001212","","2024年12月","0000","","総数","","3768977","7488","669","4805","198","28708","2528","21094","3338","1748","***","41615","159","2591","1323","14929","***","***","418706","18375","12227","2635","46712","284466","283634","832","456595","2826","139475","4049","280723","368","29154","2712","402134","754","305598","95508","918116","150896","53624","223411","274023"
"01","","人数【人】","2024001212","","2024年12月","1000","","アジア","","3258155","4474","310","2412","97","25372","2030","18751","2960","1631","***","38960","60","2580","875","3274","***","***","384411","16725","12189","987","45281","284086","283259","827","456179","2821","139330","4047","280469","368","29144","1766","374800","620","286855","80051","694936","97126","42408","128991","272330"
"01","","人数【人】","2024001212","","2024年12月","1010","","アフガニスタン","","6351","8","0","0","0","24","11","13","0","0","***","446","0","0","1","2","***","***","1598","17","0","0","1","0","0","0","0","0","0","0","0","0","0","4","105","0","2692","374","309","33","44","693","0"
"01","","人数【人】","2024001212","","2024年12月","1020","","アラブ首長国連邦","","75","0","0","0","0","1","0","1","0","0","***","0","0","0","0","0","***","***","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","0","6","0","2","1","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1030","","イエメン","","247","1","0","0","0","7","2","5","0","0","***","1","0","0","0","1","***","***","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","2","27","101","10","7","2","63","0"
"01","","人数【人】","2024001212","","2024年12月","1040","","イスラエル","","842","12","3","4","0","16","1","14","1","0","***","20","0","0","0","3","***","***","102","7","0","7","1","2","2","0","0","0","0","0","0","0","0","11","137","1","101","6","259","127","2","21","0"
"01","","人数【人】","2024001212","","2024年12月","1050","","イラク","","224","1","0","1","0","4","1","3","0","0","***","10","0","0","1","2","***","***","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","59","31","10","18","2","20","0"
"01","","人数【人】","2024001212","","2024年12月","1060","","イラン","","4399","52","0","0","0","41","21","19","0","1","***","38","0","0","8","3","***","***","242","2","1","1","59","0","0","0","0","0","0","0","0","0","0","7","313","1","250","83","2614","312","135","230","7"
"01","","人数【人】","2024001212","","2024年12月","1070","","インド","","53974","484","0","68","2","1433","150","1214","13","56","***","516","2","1","148","160","***","***","13619","844","42","2","7276","404","404","0","1023","13","522","12","467","1","8","83","1994","40","12739","1491","9327","604","702","965","5"
"01","","人数【人】","2024001212","","2024年12月","1080","","インドネシア","","199824","223","7","83","3","242","61","172","3","6","***","64","0","175","73","22","***","***","8371","838","1428","19","298","53538","53496","42","100754","560","36719","981","59286","22","3186","52","7783","96","5874","5933","7960","2598","545","2837","8"
"01","","人数【人】","2024001212","","2024年12月","1090","","オマーン","","28","1","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","1","0","0","0","1","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1100","","カタール","","20","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","1","0","0","0","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1110","","韓国","","409238","737","69","845","42","1062","174","738","91","59","***","2741","14","170","95","105","***","***","26180","1451","87","187","561","342","338","4","0","0","0","0","0","0","0","152","14398","43","8836","5759","76346","11911","2119","7177","247809"
"01","","人数【人】","2024001212","","2024年12月","1120","","朝鮮","","23206","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","344","33","4","74","22751"
"01","","人数【人】","2024001212","","2024年12月","1140","","カンボジア","","26827","9","0","4","0","34","1","18","14","1","***","57","0","3","6","0","***","***","696","49","51","0","9","6008","5999","9","15492","2","3816","4","10471","0","1199","0","670","2","279","668","1762","502","247","279","0"
"01","","人数【人】","2024001212","","2024年12月","1150","","キプロス","","92","1","0","0","0","10","0","2","8","0","***","8","0","0","0","2","***","***","14","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","18","0","15","0","15","6","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1160","","クウェート","","38","0","0","0","0","0","0","0","0","0","***","1","0","0","0","0","***","***","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","9","0","0","11","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1170","","サウジアラビア","","289","5","0","0","0","4","1","3","0","0","***","10","0","0","0","0","***","***","62","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","86","0","66","6","19","22","0","2","0"
"01","","人数【人】","2024001212","","2024年12月","1180","","シリア","","1584","13","0","0","1","23","11","11","0","1","***","17","0","0","1","1","***","***","116","1","0","1","6","0","0","0","0","0","0","0","0","0","0","1","107","0","222","399","75","36","19","545","0"
"01","","人数【人】","2024001212","","2024年12月","1190","","シンガポール","","3739","22","1","63","1","113","5","95","12","1","***","76","1","1","1","87","***","***","725","111","0","0","8","1","1","0","0","0","0","0","0","0","0","9","436","1","280","42","1266","427","21","40","6"
"01","","人数【人】","2024001212","","2024年12月","1200","","スリランカ","","63472","47","0","76","0","55","16","35","1","3","***","2478","1","0","8","22","***","***","16163","1363","226","6","418","2191","2190","1","2432","3","969","7","1359","2","92","9","15269","4","12552","3194","4210","1377","552","819","0"
"01","","人数【人】","2024001212","","2024年12月","1210","","タイ","","65398","146","3","183","0","154","53","93","2","6","***","176","0","4","33","6","***","***","3313","1141","113","40","1317","5571","5563","8","12435","352","3413","181","7330","27","1132","69","4065","139","875","775","21957","7646","781","4444","12"
"01","","人数【人】","2024001212","","2024年12月","1220","","台湾","","70147","210","19","104","5","1264","90","1072","88","14","***","1231","0","156","53","54","***","***","15513","918","53","44","66","278","269","9","13","13","0","0","0","0","0","116","8655","6","3180","4701","25594","4723","472","1706","1013"
"01","","人数【人】","2024001212","","2024年12月","1230","","中国","","873286","1790","183","145","32","19228","1164","13968","2675","1421","***","21740","41","1651","275","90","***","***","103622","5534","1125","109","14123","17761","17645","116","25960","218","7423","142","13793","34","4350","1068","141496","58","83218","11222","343816","26583","20650","31122","644"
"01","","人数【人】","2024001212","","2024年12月","1240","","うち中国〔香港〕","","11829","22","7","65","0","428","17","259","148","4","***","584","1","4","4","14","***","***","2606","85","7","4","42","44","43","1","0","0","0","0","0","0","0","12","2831","1","1249","636","2046","862","84","186","5"
"01","","人数【人】","2024001212","","2024年12月","1250","","うち中国〔その他〕","","628","0","0","1","0","20","1","12","7","0","***","41","1","2","0","2","***","***","151","5","1","0","1","0","0","0","1","0","1","0","0","0","0","2","199","0","49","19","81","34","6","12","0"
"01","","人数【人】","2024001212","","2024年12月","1260","","トルコ","","7711","39","6","7","0","63","5","39","18","1","***","253","0","1","10","25","***","***","475","103","1","0","151","6","6","0","0","0","0","0","0","0","0","13","643","1","664","1703","1277","1304","430","536","0"
"01","","人数【人】","2024001212","","2024年12月","1270","","ネパール","","233043","28","8","4","2","57","18","35","2","2","***","2830","0","3","6","14","***","***","40489","108","1597","0","18124","7014","7003","11","3284","0","1292","4","1923","0","65","12","85431","3","60096","1317","8334","1567","1169","1543","3"
"01","","人数【人】","2024001212","","2024年12月","1280","","バーレーン","","29","0","0","0","0","0","0","0","0","0","***","1","0","0","0","0","***","***","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0","1","3","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1290","","パキスタン","","29647","35","0","48","0","65","25","37","2","1","***","2584","0","0","5","61","***","***","5987","70","2","6","276","8","8","0","124","48","38","0","38","0","0","6","1796","0","7615","1135","5438","1125","1299","1960","2"
"01","","人数【人】","2024001212","","2024年12月","1300","","パレスチナ","","109","1","0","0","0","7","5","1","1","0","***","0","0","0","0","1","***","***","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","16","12","23","9","2","11","0"
"01","","人数【人】","2024001212","","2024年12月","1310","","バングラデシュ","","35073","132","1","25","0","123","54","64","3","2","***","473","0","0","17","21","***","***","6916","20","78","0","365","441","439","2","1736","2","705","0","990","0","39","27","10315","8","7485","682","4326","565","619","698","0"
"01","","人数【人】","2024001212","","2024年12月","1320","","東ティモール","","87","0","0","4","0","0","0","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","20","0","15","0","5","0","0","0","47","3","8","0","1","2","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1330","","フィリピン","","341518","101","1","439","0","146","28","109","3","6","***","93","0","82","17","2530","***","***","10552","2057","1193","533","844","28234","28180","54","40700","704","12404","1358","23147","163","2924","36","3007","74","5992","4979","141798","26300","9302","62458","50"
"01","","人数【人】","2024001212","","2024年12月","1340","","ブータン","","423","2","0","0","0","0","0","0","0","0","***","0","0","0","0","4","***","***","155","2","54","1","0","45","45","0","0","0","0","0","0","0","0","0","54","2","54","2","22","25","0","1","0"
"01","","人数【人】","2024001212","","2024年12月","1350","","ブルネイ","","104","0","0","0","0","1","1","0","0","0","***","0","0","0","1","1","***","***","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","6","1","6","4","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","1360","","ベトナム","","634361","136","0","248","8","820","83","690","14","33","***","2587","0","274","38","15","***","***","108334","1534","5283","4","1067","133478","132920","558","212141","776","57048","1278","137734","119","15186","29","46367","80","64912","12038","28070","7137","2669","7087","5"
"01","","人数【人】","2024001212","","2024年12月","1370","","マレーシア","","11968","107","3","25","0","186","24","145","5","12","***","94","1","5","40","32","***","***","2731","213","7","2","66","46","45","1","68","14","10","0","41","0","3","29","2787","23","1016","86","3492","625","96","177","11"
"01","","人数【人】","2024001212","","2024年12月","1380","","ミャンマー","","134574","64","0","34","0","102","12","87","2","1","***","136","0","29","22","3","***","***","14000","295","739","0","190","27348","27337","11","35844","96","13499","71","21398","0","780","9","23290","15","2909","22720","3090","807","259","2669","0"
"01","","人数【人】","2024001212","","2024年12月","1390","","モルディブ","","88","1","0","0","0","0","0","0","0","0","***","1","0","0","0","0","***","***","6","3","0","0","4","0","0","0","0","0","0","0","0","0","0","1","23","2","6","0","26","13","2","0","0"
"01","","人数【人】","2024001212","","2024年12月","1400","","モンゴル","","21240","52","6","1","1","78","12","62","1","3","***","252","0","24","11","5","***","***","4101","22","108","21","25","1118","1118","0","2579","0","860","0","1579","0","140","18","4904","7","4641","525","1602","452","160","524","3"
"01","","人数【人】","2024001212","","2024年12月","1410","","ヨルダン","","268","5","0","0","0","4","1","2","1","0","***","11","0","0","4","2","***","***","46","2","0","0","1","0","0","0","0","0","0","0","0","0","0","2","37","0","43","8","51","32","5","15","0"
"01","","人数【人】","2024001212","","2024年12月","1420","","ラオス","","4442","5","0","1","0","2","0","1","0","1","***","1","0","1","1","0","***","***","122","7","1","1","23","252","251","1","1574","20","597","9","908","0","40","0","320","7","98","55","1440","167","95","268","1"
"01","","人数【人】","2024001212","","2024年12月","1430","","レバノン","","170","4","0","0","0","3","0","3","0","0","***","14","0","0","0","0","***","***","45","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","18","0","13","3","44","11","4","7","0"
"01","","人数【人】","2024001212","","2024年12月","2000","","ヨーロッパ","","102792","1431","157","280","71","1599","225","1168","152","54","***","1313","30","2","264","2124","***","***","16504","935","20","414","560","271","267","4","354","4","124","0","220","0","6","544","15291","20","7456","7283","27950","13287","886","3408","338"
"01","","人数【人】","2024001212","","2024年12月","2010","","アイスランド","","91","3","0","1","0","2","0","2","0","0","***","2","0","0","0","1","***","***","13","1","0","2","1","0","0","0","0","0","0","0","0","0","0","3","22","0","11","3","11","15","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","2020","","アイルランド","","1392","35","0","2","2","29","2","24","2","1","***","11","0","0","1","164","***","***","251","9","0","4","14","0","0","0","0","0","0","0","0","0","0","1","65","0","60","103","415","201","8","11","6"
"01","","人数【人】","2024001212","","2024年12月","2030","","アゼルバイジャン","","190","0","0","0","1","2","0","2","0","0","***","2","0","0","0","0","***","***","48","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","14","12","33","11","3","1","0"
"01","","人数【人】","2024001212","","2024年12月","2040","","アルバニア","","95","1","0","0","0","1","0","1","0","0","***","0","0","0","0","0","***","***","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","17","0","6","0","45","16","1","0","0"
"01","","人数【人】","2024001212","","2024年12月","2050","","アルメニア","","80","1","0","0","0","1","0","1","0","0","***","1","0","0","0","0","***","***","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","23","2","18","0","10","10","1","0","0"
"01","","人数【人】","2024001212","","2024年12月","2060","","アンドラ","","3","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","2070","","イタリア","","5556","98","16","45","3","82","22","51","7","2","***","81","0","0","22","9","***","***","1026","68","0","19","65","28","26","2","0","0","0","0","0","0","0","55","955","0","280","58","1449","1066","35","83","13"
"01","","人数【人】","2024001212","","2024年12月","2080","","ウクライナ","","4176","21","5","1","0","16","3","9","2","2","***","7","0","0","6","2","***","***","217","4","0","38","3","2","2","0","0","0","0","0","0","0","0","7","240","1","96","588","997","236","34","1653","2"
"01","","人数【人】","2024001212","","2024年12月","2090","","ウズベキスタン","","7107","4","0","0","0","48","1","46","0","1","***","33","0","0","0","6","***","***","1238","6","9","1","34","72","72","0","274","0","109","0","161","0","4","0","3047","2","1332","182","492","137","86","104","0"
"01","","人数【人】","2024001212","","2024年12月","2100","","英国","","21139","307","21","48","13","373","30","284","53","6","***","328","18","1","32","1624","***","***","3553","118","2","96","95","11","9","2","0","0","0","0","0","0","0","49","1089","0","1003","1797","7010","3103","109","243","96"
"01","","人数【人】","2024001212","","2024年12月","2110","","うち英国〔香港〕","","1556","14","5","0","0","69","5","52","11","1","***","94","1","0","2","5","***","***","403","8","2","0","0","3","2","1","0","0","0","0","0","0","0","2","199","0","99","66","383","159","20","22","0"
"01","","人数【人】","2024001212","","2024年12月","2120","","エストニア","","189","2","0","0","0","1","0","1","0","0","***","1","0","0","0","3","***","***","25","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","34","0","8","17","40","40","5","8","0"
"01","","人数【人】","2024001212","","2024年12月","2130","","オーストリア","","765","20","1","3","0","20","4","10","4","2","***","11","0","0","5","4","***","***","83","18","0","8","4","1","1","0","0","0","0","0","0","0","0","11","109","0","29","79","248","101","3","5","2"
"01","","人数【人】","2024001212","","2024年12月","2140","","オランダ","","1881","25","3","2","1","35","1","29","5","0","***","37","0","0","3","16","***","***","265","22","0","16","13","4","4","0","0","0","0","0","0","0","0","21","337","0","121","219","412","282","14","17","16"
"01","","人数【人】","2024001212","","2024年12月","2150","","カザフスタン","","892","15","0","0","0","13","3","10","0","0","***","6","0","0","6","4","***","***","132","1","1","5","0","2","2","0","0","0","0","0","0","0","0","2","352","2","149","63","71","49","8","11","0"
"01","","人数【人】","2024001212","","2024年12月","2160","","北マケドニア","","59","1","0","0","0","1","0","0","1","0","***","0","0","0","0","1","***","***","13","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","11","0","3","1","14","10","0","1","0"
"01","","人数【人】","2024001212","","2024年12月","2170","","ギリシャ","","310","13","0","0","2","6","2","3","0","1","***","2","0","0","4","1","***","***","52","6","0","0","2","0","0","0","0","0","0","0","0","0","0","4","39","0","14","0","112","43","1","4","5"
"01","","人数【人】","2024001212","","2024年12月","2180","","キルギス","","932","3","0","0","0","3","0","3","0","0","***","16","0","0","0","3","***","***","198","0","5","0","0","35","35","0","76","0","15","0","59","0","2","2","228","1","232","27","61","29","3","10","0"
"01","","人数【人】","2024001212","","2024年12月","2190","","クロアチア","","166","5","0","1","0","1","1","0","0","0","***","1","0","0","1","1","***","***","23","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","33","0","11","1","41","35","1","5","0"
"01","","人数【人】","2024001212","","2024年12月","2200","","コソボ共和国","","20","1","0","0","0","0","0","0","0","0","***","0","0","0","0","1","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","3","0","4","2","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","2210","","サンマリノ","","4","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0"
"01","","人数【人】","2024001212","","2024年12月","2220","","ジョージア","","112","2","0","0","0","0","0","0","0","0","***","4","0","0","0","0","***","***","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","36","0","6","4","21","12","3","2","0"
"01","","人数【人】","2024001212","","2024年12月","2230","","スイス","","1393","13","3","8","2","26","3","16","4","3","***","39","1","0","2","5","***","***","153","27","0","3","11","0","0","0","0","0","0","0","0","0","0","26","249","0","117","23","405","237","5","17","21"
"01","","人数【人】","2024001212","","2024年12月","2240","","スウェーデン","","1971","17","2","1","1","40","1","31","6","2","***","25","0","0","3","7","***","***","319","25","0","7","3","1","1","0","0","0","0","0","0","0","0","9","384","0","116","176","442","344","15","23","11"
"01","","人数【人】","2024001212","","2024年12月","2250","","スペイン","","4146","81","7","43","6","50","11","33","3","3","***","36","0","0","20","27","***","***","685","53","0","36","47","15","15","0","0","0","0","0","0","0","0","33","575","0","230","391","1003","679","49","73","7"
"01","","人数【人】","2024001212","","2024年12月","2260","","スロバキア","","383","8","0","3","0","4","1","3","0","0","***","4","0","0","1","0","***","***","44","3","0","5","9","2","2","0","0","0","0","0","0","0","0","5","49","0","13","47","112","62","4","7","1"
"01","","人数【人】","2024001212","","2024年12月","2270","","スロベニア","","127","4","1","0","0","1","0","1","0","0","***","3","0","0","0","2","***","***","19","1","0","3","13","0","0","0","0","0","0","0","0","0","0","2","18","0","5","6","29","19","0","1","0"
"01","","人数【人】","2024001212","","2024年12月","2280","","セルビア","","264","4","1","0","2","0","0","0","0","0","***","4","0","0","1","6","***","***","43","3","0","13","16","2","2","0","0","0","0","0","0","0","0","0","32","0","13","8","66","42","5","3","0"
